GPU,CNT
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon R5 M435""",1
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon(TM) R7 430""",1
"""NVIDIA Class 3 NVIDIA Corporation GeForce GT 320M/PCIe/SSE2""",1
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon RX 5500""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce GT 520/PCI/SSE2""",1
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon (TM) R5 M430""",1
"""MISC   Class 3 AMD AMD RENOIR (DRM 3.41.0, 5.13.0-28-generic, LLVM 12.0.1)""",1
"""MISC   Class 2 X.Org AMD CAICOS (DRM 2.50.0 / 5.14.0-4mx-amd64, LLVM 12.0.1)""",1
"""MISC   Class 4 AMD AMD Radeon RX 550 / 550 Series (POLARIS12, DRM 3.44.0, 5.16.5-1120.native, LLVM 11.1.0)""",1
"""MISC   Class 2 X.Org AMD KABINI (DRM 3.23.0, 4.15.3-141-hardened, LLVM 9.0.1)""",1
"""NVIDIA Class 3 NVIDIA Corporation Quadro P3200/PCIe/SSE2""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) HD 8350""",1
"""MISC   Class 5 AMD AMD Radeon (TM) Pro WX 3200 Series (POLARIS12, DRM 3.42.0, 5.14.0-1020-oem, LLVM 12.0.0)""",1
"""ATI    Class 4 ATI Technologies Inc. ATI Radeon HD 3870 X2""",1
"""NVIDIA Class 3 NVIDIA GeForce/Quadro RTX""",1
"""ATI    Class 3 ATI Technologies Inc. Radeon RX Vega 56 Series""",1
"""MISC   Class 5 AMD AMD Radeon RX 5600 XT (NAVI10, DRM 3.41.0, 5.13.0-27-generic, LLVM 12.0.0)""",1
"""MISC   Class 5 AMD AMD Radeon RX 5700 XT (NAVI10, DRM 3.40.0, 5.11.0-49-generic, LLVM 12.0.0)""",1
"""ATI    Class 4 ATI Technologies Inc. ASUS EAH5750 Series""",1
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon (TM) R7 M260""",1
"""ATI    Class 3 ATI Technologies Inc. Radeon(TM) RX 580X""",1
"""MISC   Class 1 Mesa/X.org llvmpipe (LLVM 11.0.0, 256 bits)""",1
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 465/PCIe/SSE2""",1
"""MISC   Class 5 AMD AMD Radeon RX 480 Graphics (polaris10, LLVM 13.0.1, DRM 3.44, 5.16.8-gentoo)""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce 8600M GT/PCIe/SSE2""",1
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon Pro 5500 XT""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce GTX 465/PCIe/SSE2""",1
"""MISC   Class 5 AMD Radeon RX Vega (VEGA10, DRM 3.35.0, 5.4.0-96-generic, LLVM 12.0.0)""",1
"""MISC   Class 5 X.Org AMD RENOIR (DRM 3.41.0, 5.13.0-22-generic, LLVM 11.0.0)""",1
"""MISC   Class 5 AMD AMD Radeon RX 590 Series (POLARIS10, DRM 3.40.0, 5.10.96-1-MANJARO, LLVM 13.0.0)""",1
"""INTEL  Class 0 Intel Intel(R) HD Graphics Gen11""",1
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon(TM) HD 6480G""",1
"""NVIDIA Class 0 NVIDIA Corporation NVIDIA GeForce GTX TITAN X/PCIe/SSE2""",1
"""MISC   Class 3 AMD AMD Radeon R7 Graphics (CARRIZO, DRM 3.35.0, 5.4.0-100-generic, LLVM 12.0.0)""",1
"""MISC   Class 5 AMD Radeon RX 570 Series (POLARIS10, DRM 3.44.0, 5.16.10-arch1-1, LLVM 12.0.1)""",1
"""ATI    Class 4 ATI Technologies Inc. Radeon (TM) Pro WX 5100 Graphics""",1
"""NVIDIA Class -1 NVIDIA Corporation NVIDIA GeForce RTX 3070 Ti/PCIe/SSE2""",1
"""NVIDIA Class 0 NVIDIA Corporation GeForce 9400M/PCI/SSE2""",1
"""NVIDIA Class 1 NVIDIA Corporation NVIDIA GeForce GTX 1060 6GB/PCIe/SSE2""",1
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon HD 8760""",1
"""MISC   Class 5 AMD AMD Radeon R9 200 Series (TONGA, DRM 3.42.0, 5.15.18-200.fc35.x86_64, LLVM 13.0.0)""",1
"""MISC   Class 5 AMD AMD Radeon Vega 11 Graphics (RAVEN, DRM 3.44.0, 5.16.2-gentoo, LLVM 13.0.0)""",1
"""MISC   Class 5 AMD AMD Radeon RX 5700 XT (NAVI10, DRM 3.42.0, 5.15.18-200.fc35.x86_64, LLVM 12.0.1)""",1
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon HD 7480D""",1
"""NVIDIA Class 2 NVIDIA Corporation NVIDIA GeForce GTX 1080 Ti/PCIe/SSE2""",1
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.40.0, 5.10.60-amd64-desktop, LLVM 11.0.1)""",1
"""MISC   Class 2 X.Org AMD CEDAR (DRM 2.50.0 / 5.9.16-1-MANJARO, LLVM 13.0.0)""",1
"""MISC   Class 3 AMD AMD Radeon(TM) Vega 3 Graphics (RAVEN2, DRM 3.40.0, 5.10.36-amd64-desktop, LLVM 11.0.1)""",1
"""NVIDIA Class 3 NVIDIA Corporation GeForce 610M/PCI/SSE2""",1
"""NVIDIA Class 0 NVIDIA Corporation NVIDIA GeForce GT 635/PCIe/SSE2""",1
"""MISC   Class 4 AMD AMD RENOIR (DRM 3.42.0, 5.14.0-1024-oem, LLVM 12.0.0)""",1
"""INTEL  Class 4 Intel Mesa Intel(R) Iris(R) Plus Graphics 650 (Kaby Lake GT3e) (KBL GT3)""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce 9700M GTS/PCI/SSE2""",1
"""MISC   Class 4 X.Org AMD ARUBA (DRM 2.50.0 / 5.16.4-1-MANJARO, LLVM 13.0.0)""",1
"""MISC   Class 4 Mesa/X.org virgl""",1
"""NVIDIA Class 1 Parallels and NVIDIA Corporation Parallels using NVIDIA GeForce GTX 1080 OpenGL Engine""",1
"""NVIDIA Class -1 NVIDIA Corporation NVIDIA GeForce GTX 750/PCIe/SSE2""",1
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.42.0, 5.15.2-1-rt19-MANJARO, LLVM 12.0.1)""",1
"""MISC   Class 5 AMD AMD Radeon RX 5700 XT (NAVI10, DRM 3.42.0, 5.15.25-1-MANJARO, LLVM 13.0.1)""",1
"""NVIDIA Class 3 NVIDIA Corporation Quadro K4100M/PCIe/SSE2""",1
"""NVIDIA Class 3 NVIDIA Corporation Quadro P4000/PCIe/SSE2""",1
"""ATI    Class 0 ATI Technologies Inc. ATI FirePro V (FireGL V) Graphics Adapter""",1
"""NVIDIA Class 1 NVIDIA Corporation Quadro FX 3450/4000 SDI/PCIe/SSE2""",1
"""NVIDIA Class 4 NVIDIA Corporation Quadro T1000 with Max-Q Design/PCIe/SSE2""",1
"""MISC   Class 3 AMD AMD RENOIR (DRM 3.37.0, 5.7.8-050708-generic, LLVM 12.0.0)""",1
"""MISC   Class 5 AMD AMD Radeon RX Vega (VEGA10, DRM 3.44.0, 5.16.4-zen1-1-zen, LLVM 13.0.0)""",1
"""NVIDIA Class 2 NVIDIA Corporation ION/PCIe/SSE2""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon(TM) R7 M360""",1
"""NVIDIA Class 0 NVIDIA Corporation GeForce GT 730/PCIe/SSE2""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce GT 610/PCIe/SSE2""",1
"""NVIDIA Class 0 NVIDIA Corporation NVIDIA GeForce GTX 1050 with Max-Q Design/PCIe/SSE2""",1
"""MISC   Class 4 AMD AMD Radeon(TM) Vega 8 Graphics (RAVEN, DRM 3.42.0, 5.15.0-0.bpo.2-amd64, LLVM 11.0.1)""",1
"""ATI    Class 5 ATI Technologies Inc. AMD Radeon RX 6700S""",1
"""MISC   Class 5 AMD AMD Radeon RX 5700 XT (NAVI10, DRM 3.42.0, 5.15.16-desktop-1.mga8, LLVM 11.0.1)""",1
"""NVIDIA Class 0 NVIDIA Corporation NVIDIA GeForce GTX 745/PCIe/SSE2""",1
"""ATI    Class 5 ATI Technologies Inc. ASUS HD7770 Series""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce 8600 GS/PCIe/SSE2""",1
"""MISC   Class 3 X.Org AMD TURKS (DRM 2.50.0 / 5.5.19-050519-generic, LLVM 13.0.0)""",1
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon HD 8570""",1
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon RX 6800 XT""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce GT 640/PCIe/SSE2""",1
"""MISC   Class 4 AMD AMD Radeon RX 550 / 550 Series (POLARIS12, DRM 3.44.0, 5.16.4-1119.native, LLVM 11.1.0)""",1
"""MISC   Class 3 X.Org AMD TURKS (DRM 2.50.0 / 5.11.0-7614-generic, LLVM 11.0.1)""",1
"""MISC   Class 5 AMD AMD Radeon RX 470 Graphics (POLARIS10, DRM 3.40.0, 5.10.96-1-MANJARO, LLVM 13.0.0)""",1
"""INTEL  Class 3 Intel Mesa Intel(R) Graphics (RKL GT1)""",1
"""MISC   Class 1 X.Org Gallium 0.4 on AMD RV730 (DRM 2.43.0, LLVM 3.8.0)""",1
"""INTEL  Class 5 Intel Mesa Intel(R) Iris(R) Pro Graphics 580 (SKL GT4)""",1
"""NVIDIA Class 3 NVIDIA Corporation GeForce RTX 2080 Ti/PCIe/SSE2""",1
"""NVIDIA Class 0 NVIDIA Corporation GeForce GPU/PCIe/SSE2""",1
"""MISC   Class 5 AMD AMD RENOIR (DRM 3.41.0, 5.13.0-19-generic, LLVM 12.0.1)""",1
"""MISC   Class 5 AMD AMD Radeon RX 6700 XT (NAVY_FLOUNDER, DRM 3.42.0, 5.15.16-1-MANJARO, LLVM 13.0.0)""",1
"""MISC   Class 5 AMD AMD Radeon RX 5600 XT (NAVI10, DRM 3.42.0, 5.15.16-1-MANJARO, LLVM 13.0.0)""",1
"""MISC   Class 4 AMD Radeon RX550/550 Series (POLARIS12, DRM 3.41.0, 5.13.0-30-generic, LLVM 12.0.0)""",1
"""MISC   Class 5 AMD AMD DIMGREY_CAVEFISH (DRM 3.44.0, 5.16.3-arch1-1, LLVM 13.0.0)""",1
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 520M/PCIe/SSE2""",1
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon HD 7310M""",1
"""MISC   Class 1 X.Org AMD RV670 (DRM 2.50.0 / 5.0.3-gentoo, LLVM 9.0.0)""",1
"""MISC   Class 3 X.Org AMD PALM (DRM 2.50.0 / 5.13.0-27-generic, LLVM 12.0.0)""",1
"""MISC   Class 5 X.Org AMD VERDE (DRM 2.50.0, 5.3.18-150300.59.49-default, LLVM 11.0.1)""",1
"""NVIDIA Class -1 NVIDIA Corporation NVIDIA GeForce GTX 1660 Ti with Max-Q Design/PCIe/SSE2""",1
"""MISC   Class 2 Mesa/X.org llvmpipe (LLVM 13.0.0, 256 bits)""",1
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon HD 7310 Graphics""",1
"""MISC   Class 1 Mesa/X.org llvmpipe (LLVM 13.0.1, 256 bits)""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 760M/PCIe/SSE2""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon (TM) R7 M260""",1
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 260/PCIe/SSE2""",1
"""INTEL  Class 0 Intel Intel(R) HD Graphics 500""",1
"""MISC   Class 0 X.Org AMD KABINI (DRM 2.50.0, 5.4.0-97-generic, LLVM 10.0.0)""",1
"""NVIDIA Class 2 NVIDIA Corporation NVIDIA GeForce GTX 1070/PCIe/SSE2""",1
"""NVIDIA Class 0 NVIDIA Corporation NVIDIA GeForce RTX 2070/PCIe/SSE2""",1
"""NVIDIA Class 0 NVIDIA Corporation NVIDIA GeForce GTX 1650 Ti/PCIe/SSE2""",1
"""MISC   Class 5 X.Org AMD JUNIPER (DRM 2.50.0 / 4.19.0-18-amd64, LLVM 7.0.1)""",1
"""MISC   Class 5 AMD Radeon RX 570 Series (POLARIS10, DRM 3.41.0, 5.13.0-27-generic, LLVM 12.0.0)""",1
"""NVIDIA Class -1 NVIDIA Corporation NVIDIA GeForce GT 710/PCIe/SSE2""",1
"""MISC   Class 3 X.Org AMD TURKS (DRM 2.50.0 / 5.4.0-100-generic, LLVM 13.0.1)""",1
"""MISC   Class 5 AMD AMD Radeon RX Vega (VEGA10, DRM 3.44.0, 5.16.11_1, LLVM 12.0.1)""",1
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.41.0, 5.13.0-25-generic, LLVM 12.0.0)""",1
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon Pro WX3200 Graphics""",1
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon HD 6470M""",1
"""NVIDIA Class 3 NVIDIA Corporation Quadro K2000/PCIe/SSE2""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce 9800 GT/PCIe/SSE2""",1
"""MISC   Class 5 AMD AMD Radeon RX 6800 XT (SIENNA_CICHLID, DRM 3.42.0, 5.15.24-2-lts, LLVM 13.0.1)""",1
"""MISC   Class 3 X.Org AMD ARUBA (DRM 2.50.0 / 5.4.0-97-lowlatency, LLVM 12.0.0)""",1
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon HD 5800 Series""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon 610 Series""",1
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon HD 6570""",1
"""MISC   Class 1 AMD AMD KABINI (DRM 2.50.0, 5.16.0-arch1-1, LLVM 13.0.0)""",1
"""MISC   Class 3 AMD AMD Radeon Vega 10 Graphics (RAVEN, DRM 3.44.0, 5.16.3-arch1-1, LLVM 13.0.0)""",1
"""NVIDIA Class 0 NVIDIA Corporation NVIDIA GeForce RTX 3050 Laptop GPU/PCIe/SSE2""",1
"""MISC   Class 5 AMD AMD Radeon RX Vega (VEGA10, DRM 3.44.0, 5.16.2-arch1-1, LLVM 13.0.0)""",1
"""MISC   Class 5 AMD AMD Radeon RX 590 Series (POLARIS10, DRM 3.44.0, 5.16.4-1-default, LLVM 13.0.0)""",1
"""MISC   Class 5 AMD AMD Radeon (TM) RX 480 Graphics (POLARIS10, DRM 3.35.0, 5.4.0-96-generic, LLVM 12.0.0)""",1
"""MISC   Class 3 X.Org AMD CEDAR (DRM 2.50.0 / 5.11.0-49-generic, LLVM 12.0.0)""",1
"""INTEL  Class 3 Intel Mesa Intel(R) UHD Graphics 615 (AML-KBL)""",1
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon R7 250 Series""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 1070/PCIe/SSE2""",1
"""MISC   Class 4 X.Org AMD JUNIPER (DRM 2.50.0 / 5.4.0-96-generic, LLVM 12.0.0)""",1
"""NVIDIA Class 0 NVIDIA Corporation GeForce RTX 2080 Ti/PCIe/SSE2""",1
"""MISC   Class 4 AMD AMD Radeon(TM) Vega 3 Graphics (RAVEN, DRM 3.35.0, 5.4.0-91-generic, LLVM 12.0.0)""",1
"""ATI    Class 4 ATI Technologies Inc. Radeon (TM) Pro WX 4100""",1
"""MISC   Class 3 AMD AMD RENOIR (DRM 3.42.0, 5.14.0-1022-oem, LLVM 12.0.0)""",1
"""MISC   Class 5 AMD AMD Radeon RX 5700 XT 50th Anniversary (NAVI10, DRM 3.42.0, 5.15.12-1-MANJARO, LLVM 13.0.0)""",1
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon R7 240""",1
"""NVIDIA Class 2 NVIDIA Corporation NVIDIA GeForce 930MX/PCIe/SSE2""",1
"""MISC   Class 5 AMD AMD Radeon RX 460 Graphics (POLARIS11, DRM 3.42.0, 5.15.0-2-amd64, LLVM 13.0.1)""",1
"""MISC   Class 5 AMD AMD Radeon RX 580 Series (POLARIS10, DRM 3.44.0, 5.16.7-051607-generic, LLVM 12.0.0)""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce 9600 GT/PCIe/SSE2""",1
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA Quadro P1000/PCIe/SSE2""",1
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.35.0, 5.4.0-97-generic, LLVM 11.1.0)""",1
"""INTEL  Class 4 Intel Intel(R) HD Graphics 3000""",1
"""ATI    Class -1 ATI Technologies Inc. AMD Radeon RX 6900 XT""",1
"""MISC   Class 1 nouveau NV4B""",1
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon RX 5700""",1
"""MISC   Class 4 AMD AMD OLAND (DRM 2.50.0, 5.13.0-28-generic, LLVM 12.0.1)""",1
"""NVIDIA Class 3 NVIDIA Corporation GeForce RTX 2080 with Max-Q Design/PCIe/SSE2""",1
"""ATI    Class 1 ATI Technologies Inc. Radeon Pro WX 3100""",1
"""MISC   Class 3 X.Org AMD TURKS (DRM 2.50.0 / 5.4.0-97-generic, LLVM 13.0.0)""",1
"""MISC   Class 5 AMD AMD Radeon RX 470 Graphics (polaris10, LLVM 12.0.0, DRM 3.41, 5.13.0-30-generic)""",1
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce RTX 3060 Ti/PCIe/SSE2""",1
"""MISC   Class 5 AMD AMD Radeon RX Vega (VEGA10, DRM 3.44.0, 5.16.10-zen1-1-zen, LLVM 13.0.1)""",1
"""NVIDIA Class 3 NVIDIA Corporation Quadro NVS 295/PCIe/SSE2""",1
"""ATI    Class 2 ATI Technologies Inc. AMD 15D8:C8""",1
"""MISC   Class 3 X.Org AMD TURKS (DRM 2.50.0 / 5.4.0-92-generic, LLVM 12.0.0)""",1
"""NVIDIA Class 2 NVIDIA Corporation NVIDIA GeForce RTX 3050/PCIe/SSE2""",1
"""INTEL  Class 1 Intel Mesa Intel(R) UHD Graphics (CML GT2)""",1
"""NVIDIA Class 0 NVIDIA Corporation NVIDIA GeForce GTX 750 Ti/PCIe/SSE2""",1
"""NVIDIA Class 1 NVIDIA Corporation NVIDIA GeForce RTX 2070/PCIe/SSE2""",1
"""MISC   Class 5 AMD AMD Radeon RX 5600 XT (NAVI10, DRM 3.44.0, 5.16.4-1-default, LLVM 13.0.1)""",1
"""MISC   Class 3 AMD AMD Radeon Vega 8 Graphics (RAVEN, DRM 3.40.0, 5.10.89-1-MANJARO, LLVM 13.0.0)""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce 9500M GS/PCIe/SSE2""",1
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon R7 A360""",1
"""MISC   Class 3 AMD AMD Radeon Vega 8 Graphics (raven, LLVM 13.0.1, DRM 3.41, 5.13.0-28-generic)""",1
"""MISC   Class 1 nouveau NV4C""",1
"""MISC   Class 4 AMD AMD Radeon Vega 8 Graphics (RAVEN, DRM 3.44.0, 5.16.11-200.fc35.x86_64, LLVM 13.0.0)""",1
"""INTEL  Class 0 Intel Intel(R) HD Graphics 2000""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 7800 Series""",1
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon (TM) R9 370 Series""",1
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.40.0, 5.10.0-0.bpo.8-amd64, LLVM 11.0.1)""",1
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon (TM) R7 450""",1
"""NVIDIA Class 4 NVIDIA Corporation GeForce GT 625M/PCIe/SSE2""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce 7300 GT/PCIe/SSE2""",1
"""NVIDIA Class 1 NVIDIA Corporation NVIDIA GeForce GTX 970/PCIe/SSE2""",1
"""MISC   Class 5 AMD Radeon RX550/550 Series (POLARIS12, DRM 3.44.0, 5.16.9-110222c.x99, LLVM 12.0.1)""",1
"""MISC   Class 5 AMD AMD Radeon RX 5700 XT (NAVI10, DRM 3.44.0, 5.16.5-zen1-1-zen, LLVM 13.0.0)""",1
"""MISC   Class 5 AMD AMD Radeon VII (VEGA20, DRM 3.44.0, 5.16.11-arch1-1, LLVM 13.0.1)""",1
"""NVIDIA Class 4 NVIDIA Corporation NVIDIA GeForce GT 710/PCIe/SSE2""",1
"""MISC   Class 5 AMD AMD Radeon RX 6900 XT (SIENNA_CICHLID, DRM 3.44.0, 5.16.7-arch1-1, LLVM 13.0.0)""",1
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon HD 8210""",1
"""MISC   Class 5 AMD AMD Radeon Vega 8 Graphics (RAVEN, DRM 3.42.0, 5.15.0-18-generic, LLVM 12.0.1)""",1
"""MISC   Class 4 AMD AMD RENOIR (DRM 3.42.0, 5.14.21-210.current, LLVM 12.0.1)""",1
"""MISC   Class 3 AMD AMD Radeon(TM) Vega 10 Graphics (RAVEN, DRM 3.41.0, 5.13.0-30-generic, LLVM 12.0.0)""",1
"""MISC   Class 2 X.Org AMD PALM (DRM 2.50.0 / 5.13.0-28-generic, LLVM 10.0.0)""",1
"""NVIDIA Class 4 NVIDIA Corporation GeForce GTX 950A/PCIe/SSE2""",1
"""MISC   Class 5 AMD AMD Radeon Vega 11 Graphics (RAVEN, DRM 3.44.0, 5.16.3-artix1-1, LLVM 13.0.0)""",1
"""MISC   Class 5 AMD AMD Radeon RX 5600M (NAVI10, DRM 3.44.0, 5.16.10-zen1-1-zen, LLVM 12.0.1)""",1
"""MISC   Class 5 AMD AMD Radeon (TM) RX 480 Graphics (POLARIS10, DRM 3.41.0, 5.13.0-28-generic, LLVM 12.0.0)""",1
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon (TM) R7 370 Series Graphics""",1
"""MISC   Class 5 X.Org AMD Radeon R9 200 Series (HAWAII, DRM 3.39.0, 5.3.18-59.40-default, LLVM 11.0.1)""",1
"""MISC   Class 3 X.Org AMD ARUBA (DRM 2.50.0 / 5.15.0-15parrot1-amd64, LLVM 11.0.1)""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce GTX 650/PCIe/SSE2""",1
"""MISC   Class 4 AMD AMD Radeon Vega 8 Graphics (RAVEN, DRM 3.44.0, 5.16.0-arch1-1, LLVM 13.0.0)""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce 310M/PCIe/SSE2""",1
"""MISC   Class 2 AMD AMD CARRIZO (DRM 3.42.0, 5.15.6-amd64-desktop, LLVM 11.0.1)""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon (TM) 535DX""",1
"""NVIDIA Class 0 NVIDIA Corporation NVIDIA GeForce GTX 980/PCIe/SSE2""",1
"""ATI    Class -1 ATI Technologies Inc. Radeon(TM) RX 550""",1
"""MISC   Class 3 X.Org AMD TURKS (DRM 2.50.0 / 5.4.0-97-generic, LLVM 13.0.1)""",1
"""MISC   Class 5 AMD AMD Radeon RX 5700 XT (NAVI10, DRM 3.44.0, 5.16.5, LLVM 13.0.0)""",1
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon HD 6500 Series""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 960/PCIe/SSE2""",1
"""MISC   Class 4 AMD AMD BONAIRE (DRM 2.50.0, 5.4.0-99-generic, LLVM 12.0.0)""",1
"""MISC   Class 2 X.Org AMD CAICOS (DRM 2.50.0 / 5.13.0-28-generic, LLVM 12.0.1)""",1
"""MISC   Class 3 AMD AMD Radeon Vega 3 Graphics (RAVEN2, DRM 3.42.0, 5.15.19-1-MANJARO, LLVM 13.0.0)""",1
"""NVIDIA Class 2 NVIDIA Corporation Quadro P2200/PCIe/SSE2""",1
"""MISC   Class 5 AMD AMD Radeon(TM) Vega 8 Graphics (RAVEN, DRM 3.40.0, 5.10.0-11-amd64, LLVM 11.0.1)""",1
"""NVIDIA Class -1 NVIDIA Corporation GeForce GTX 1660 SUPER/PCIe/SSE2""",1
"""INTEL  Class 3 ATI Technologies Inc. AMD Radeon Pro 5300M OpenGL Engine""",1
"""MISC   Class 5 nouveau NV164""",1
"""MISC   Class 4 AMD AMD RENOIR (DRM 3.44.0, 5.16.1-zen1-1-zen, LLVM 13.0.0)""",1
"""MISC   Class 5 AMD AMD DIMGREY_CAVEFISH (DRM 3.44.0, 5.16.5-arch1-1, LLVM 13.0.0)""",1
"""INTEL  Class 0 Intel Mesa Intel(R) UHD Graphics 600 (GLK 2)""",1
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon (TM) R7 M370""",1
"""ATI    Class 2 ATI Technologies Inc. Radeon(TM) RX 460 Graphics""",1
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.40.0, 5.10.52-antix.1-amd64-smp, LLVM 11.0.1)""",1
"""MISC   Class 4 AMD AMD Radeon RX 550 / 550 Series (POLARIS12, DRM 3.44.0, 5.16.7-ARNE, LLVM 13.0.0)""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce GT 520MX/PCIe/SSE2""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 7340G""",1
"""MISC   Class 3 AMD AMD Radeon(TM) Vega 6 Graphics (RAVEN, DRM 3.41.0, 5.13.0-27-generic, LLVM 12.0.0)""",1
"""ATI    Class 3 ATI Technologies Inc. AMD Radeon RX 6800 XT""",1
"""NVIDIA Class 0 NVIDIA Corporation GeForce MX450/PCIe/SSE2""",1
"""MISC   Class 5 AMD AMD Radeon RX 6900 XT (SIENNA_CICHLID, DRM 3.40.0, 5.11.0-43-generic, LLVM 13.0.0)""",1
"""MISC   Class 5 nouveau NV92""",1
"""ATI    Class 3 ATI Technologies Inc. Radeon (TM) RX 550X""",1
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon HD 7500M/7600M Series""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 7660G""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce 8600 GTS/PCIe/SSE2""",1
"""ATI    Class 3 ATI Technologies Inc. AMD FirePro M3900""",1
"""ATI    Class 2 ATI Technologies Inc. AMD Radeon HD 8750M""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce Go 6150/PCI/SSE2/3DNOW!""",1
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon(TM) R7 Graphics""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce GTS 450/PCIe/SSE2""",1
"""NVIDIA Class 2 NVIDIA Corporation GeForce GTX 850M/PCIe/SSE2""",1
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon (TM) RX 460 Graphics""",1
"""NVIDIA Class 3 NVIDIA Corporation NVIDIA GeForce GTX 780/PCIe/SSE2""",1
"""INTEL  Class 1 Intel Open Source Technology Center Mesa DRI Intel(R) 965GM """,1
"""NVIDIA Class 3 NVIDIA Corporation GeForce GTX 590/PCIe/SSE2""",1
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon(TM) HD 6520G""",1
"""ATI    Class 0 ATI Technologies Inc. AMD Radeon(TM) Vega 2 Graphics""",1
"""NVIDIA Class 1 NVIDIA Corporation GeForce GT 705/PCIe/SSE2""",1
"""MISC   Class 5 AMD Radeon RX 580 Series (POLARIS10, DRM 3.35.0, 5.4.0-100-generic, LLVM 11.1.0)""",1
"""ATI    Class 4 ATI Technologies Inc. AMD Radeon 550X""",1
"""MISC   Class 1 nouveau NV4E""",1
"""ATI    Class 1 ATI Technologies Inc. AMD Radeon 6600M and 6700M Series""",1
"""MISC   Class 3 X.Org AMD ARUBA (DRM 2.50.0 / 5.4.0-97-generic, LLVM 12.0.0)""",1
"""NVIDIA Class 1 NVIDIA Corporation Quadro 400/PCIe/SSE2""",1
